Average Train Loss 0.00462381 | step 2090 | Epoch 0
Average Train Loss 0.00505994 | step 2100 | Epoch 0
Average Train Loss 0.00436816 | step 2110 | Epoch 0
Average Train Loss 0.00416905 | step 2120 | Epoch 0
Average Train Loss 0.00458197 | step 2130 | Epoch 0
Average Train Loss 0.00429774 | step 2140 | Epoch 0
Average Train Loss 0.00445812 | step 2150 | Epoch 0
Average Train Loss 0.00432379 | step 2160 | Epoch 0
Average Train Loss 0.00432921 | step 2170 | Epoch 0
Average Train Loss 0.00457108 | step 2180 | Epoch 0
Average Train Loss 0.00416306 | step 2190 | Epoch 0
Average Train Loss 0.00417567 | step 2200 | Epoch 0
Average Train Loss 0.00414678 | step 2210 | Epoch 0
Average Train Loss 0.00460844 | step 2220 | Epoch 0
Average Train Loss 0.00440439 | step 2230 | Epoch 0
Average Train Loss 0.00432458 | step 2240 | Epoch 0
Average Train Loss 0.00480775 | step 2250 | Epoch 0
Average Train Loss 0.00444363 | step 2260 | Epoch 0
Average Train Loss 0.00441009 | step 2270 | Epoch 0
Average Train Loss 0.00450739 | step 2280 | Epoch 0
Average Train Loss 0.00433055 | step 2290 | Epoch 0
Average Train Loss 0.00449789 | step 2300 | Epoch 0
Average Train Loss 0.00483469 | step 2310 | Epoch 0
Average Train Loss 0.00485977 | step 2320 | Epoch 0
Average Train Loss 0.00451663 | step 2330 | Epoch 0
Average Train Loss 0.00456796 | step 2340 | Epoch 0
Average Train Loss 0.00446539 | step 2350 | Epoch 0
Average Train Loss 0.00438219 | step 2360 | Epoch 0
Average Train Loss 0.00460603 | step 2370 | Epoch 0
Average Train Loss 0.00440679 | step 2380 | Epoch 0
Average Train Loss 0.00443771 | step 2390 | Epoch 0
Average Train Loss 0.00407805 | step 2400 | Epoch 0
Average Train Loss 0.00429528 | step 2410 | Epoch 0
Average Train Loss 0.00441819 | step 2420 | Epoch 0
Average Train Loss 0.00416070 | step 2430 | Epoch 0
Average Train Loss 0.00422869 | step 2440 | Epoch 0
Average Train Loss 0.00422786 | step 2450 | Epoch 0
Average Train Loss 0.00434672 | step 2460 | Epoch 0
Average Train Loss 0.00417735 | step 2470 | Epoch 0
Average Train Loss 0.00445376 | step 2480 | Epoch 0
Average Train Loss 0.00407961 | step 2490 | Epoch 0
Average Train Loss 0.00452503 | step 2500 | Epoch 0
Average Train Loss 0.00424679 | step 2510 | Epoch 0
Average Train Loss 0.00411583 | step 2520 | Epoch 0
Average Train Loss 0.00411490 | step 2530 | Epoch 0
Average Train Loss 0.00410744 | step 2540 | Epoch 0
Average Train Loss 0.00411506 | step 2550 | Epoch 0
Average Train Loss 0.00417917 | step 2560 | Epoch 0
Average Train Loss 0.00431577 | step 2570 | Epoch 0
Average Train Loss 0.00414775 | step 2580 | Epoch 0
Average Train Loss 0.00417883 | step 2590 | Epoch 0
Average Train Loss 0.00428629 | step 2600 | Epoch 0
Average Train Loss 0.00407771 | step 2610 | Epoch 0
Average Train Loss 0.00404459 | step 2620 | Epoch 0
Average Train Loss 0.00419834 | step 2630 | Epoch 0
Average Train Loss 0.00417426 | step 2640 | Epoch 0
Average Train Loss 0.00425100 | step 2650 | Epoch 0
Average Train Loss 0.00412046 | step 2660 | Epoch 0
Average Train Loss 0.00403324 | step 2670 | Epoch 0
Average Train Loss 0.00400038 | step 2680 | Epoch 0
Average Train Loss 0.00401219 | step 2690 | Epoch 0
Average Train Loss 0.00420622 | step 2700 | Epoch 0
Average Train Loss 0.00423884 | step 2710 | Epoch 0
Average Train Loss 0.00383329 | step 2720 | Epoch 0
Average Train Loss 0.00418528 | step 2730 | Epoch 0
Average Train Loss 0.00430974 | step 2740 | Epoch 0
Average Train Loss 0.00410859 | step 2750 | Epoch 0
Average Train Loss 0.00391151 | step 2760 | Epoch 0
Average Train Loss 0.00390867 | step 2770 | Epoch 0
Average Train Loss 0.00402628 | step 2780 | Epoch 0
Average Train Loss 0.00408878 | step 2790 | Epoch 0
Average Train Loss 0.00403306 | step 2800 | Epoch 0
Average Train Loss 0.00414583 | step 2810 | Epoch 0
Average Train Loss 0.00398892 | step 2820 | Epoch 0
Average Train Loss 0.00413385 | step 2830 | Epoch 0
Average Train Loss 0.00397785 | step 2840 | Epoch 0
Average Train Loss 0.00418311 | step 2850 | Epoch 0
Average Train Loss 0.00406338 | step 2860 | Epoch 0
Average Train Loss 0.00379210 | step 2870 | Epoch 0
Average Train Loss 0.00394024 | step 2880 | Epoch 0
Average Train Loss 0.00393040 | step 2890 | Epoch 0
Average Train Loss 0.00389699 | step 2900 | Epoch 0
Average Train Loss 0.00424064 | step 2910 | Epoch 0
Average Train Loss 0.00406096 | step 2920 | Epoch 0
Average Train Loss 0.00388194 | step 2930 | Epoch 0
Average Train Loss 0.00396333 | step 2940 | Epoch 0
Average Train Loss 0.00399350 | step 2950 | Epoch 0
Average Train Loss 0.00417344 | step 2960 | Epoch 0
Average Train Loss 0.00390404 | step 2970 | Epoch 0
Average Train Loss 0.00414483 | step 2980 | Epoch 0
Average Train Loss 0.00405075 | step 2990 | Epoch 0
Average Train Loss 0.00421294 | step 3000 | Epoch 0
Average Validation Loss 0.00411757 | step 3000 | Epoch 0
Average Train Loss 0.00412371 | step 3010 | Epoch 0
Average Train Loss 0.00402685 | step 3020 | Epoch 0
Average Train Loss 0.00429406 | step 3030 | Epoch 0
Average Train Loss 0.00388445 | step 3040 | Epoch 0
Average Train Loss 0.00393489 | step 3050 | Epoch 0
Average Train Loss 0.00394800 | step 3060 | Epoch 0
Average Train Loss 0.00439526 | step 3070 | Epoch 0
Average Train Loss 0.00414326 | step 3080 | Epoch 0
Average Train Loss 0.00370050 | step 3090 | Epoch 0
Average Train Loss 0.00381484 | step 3100 | Epoch 0
Average Train Loss 0.00429782 | step 3110 | Epoch 0
Average Train Loss 0.00386237 | step 3120 | Epoch 0
Average Train Loss 0.00403841 | step 3130 | Epoch 0
Average Train Loss 0.00417526 | step 3140 | Epoch 0
Average Train Loss 0.00409835 | step 3150 | Epoch 0
Average Train Loss 0.00399377 | step 3160 | Epoch 0
Average Train Loss 0.00391318 | step 3170 | Epoch 0
Average Train Loss 0.00407279 | step 3180 | Epoch 0
Average Train Loss 0.00374466 | step 3190 | Epoch 0
Average Train Loss 0.00406027 | step 3200 | Epoch 0
Average Train Loss 0.00387998 | step 3210 | Epoch 0
Average Train Loss 0.00431895 | step 3220 | Epoch 0
Average Train Loss 0.00377025 | step 3230 | Epoch 0
Average Train Loss 0.00399678 | step 3240 | Epoch 0
Average Train Loss 0.00366889 | step 3250 | Epoch 0
Average Train Loss 0.00400944 | step 3260 | Epoch 0
Average Train Loss 0.00393532 | step 3270 | Epoch 0
Average Train Loss 0.00399886 | step 3280 | Epoch 0
Average Train Loss 0.00424736 | step 3290 | Epoch 0
Average Train Loss 0.00373876 | step 3300 | Epoch 0
Average Train Loss 0.00406341 | step 3310 | Epoch 0
Average Train Loss 0.00399289 | step 3320 | Epoch 0
Average Train Loss 0.00371684 | step 3330 | Epoch 0
Average Train Loss 0.00389307 | step 3340 | Epoch 0
Average Train Loss 0.00414105 | step 3350 | Epoch 0
Average Train Loss 0.00375448 | step 3360 | Epoch 0
Average Train Loss 0.00451185 | step 3370 | Epoch 0
Average Train Loss 0.00404965 | step 3380 | Epoch 0
Average Train Loss 0.00403382 | step 3390 | Epoch 0
Average Train Loss 0.00443564 | step 3400 | Epoch 0
Average Train Loss 0.00439956 | step 3410 | Epoch 0
Average Train Loss 0.00371332 | step 3420 | Epoch 0
Average Train Loss 0.00378814 | step 3430 | Epoch 0
Average Train Loss 0.00373006 | step 3440 | Epoch 0
Average Train Loss 0.00357940 | step 3450 | Epoch 0
Average Train Loss 0.00371086 | step 3460 | Epoch 0
Average Train Loss 0.00371853 | step 3470 | Epoch 0
Average Train Loss 0.00382242 | step 3480 | Epoch 0
Average Train Loss 0.00387733 | step 3490 | Epoch 0
Average Train Loss 0.00398531 | step 3500 | Epoch 0
Average Train Loss 0.00392266 | step 3510 | Epoch 0
Average Train Loss 0.00393600 | step 3520 | Epoch 0
Average Train Loss 0.00382615 | step 3530 | Epoch 0
Average Train Loss 0.00390092 | step 3540 | Epoch 0
Average Train Loss 0.00396933 | step 3550 | Epoch 0
Average Train Loss 0.00408782 | step 3560 | Epoch 0
Average Train Loss 0.00400003 | step 3570 | Epoch 0
Average Train Loss 0.00428188 | step 3580 | Epoch 0
Average Train Loss 0.00367824 | step 3590 | Epoch 0
Average Train Loss 0.00376664 | step 3600 | Epoch 0
Average Train Loss 0.00381363 | step 3610 | Epoch 0
Average Train Loss 0.00381098 | step 3620 | Epoch 0
Average Train Loss 0.00414062 | step 3630 | Epoch 0
Average Train Loss 0.00367811 | step 3640 | Epoch 0
Average Train Loss 0.00383496 | step 3650 | Epoch 0
Average Train Loss 0.00396228 | step 3660 | Epoch 0
Average Train Loss 0.00371398 | step 3670 | Epoch 0
Average Train Loss 0.00396049 | step 3680 | Epoch 0
Average Train Loss 0.00402149 | step 3690 | Epoch 0
Average Train Loss 0.00372977 | step 3700 | Epoch 0
Average Train Loss 0.00396985 | step 3710 | Epoch 0
Average Train Loss 0.00373496 | step 3720 | Epoch 0
Average Train Loss 0.00420438 | step 3730 | Epoch 0
Average Train Loss 0.00370933 | step 3740 | Epoch 0
Average Train Loss 0.00397388 | step 3750 | Epoch 0
Average Train Loss 0.00359557 | step 3760 | Epoch 0
Average Train Loss 0.00372074 | step 3770 | Epoch 0
Average Train Loss 0.00387159 | step 3780 | Epoch 0
Average Train Loss 0.00411628 | step 3790 | Epoch 0
Average Train Loss 0.00375229 | step 3800 | Epoch 0
Average Train Loss 0.00373052 | step 3810 | Epoch 0
Average Train Loss 0.00378734 | step 3820 | Epoch 0
Average Train Loss 0.00362864 | step 3830 | Epoch 0
Average Train Loss 0.00369467 | step 3840 | Epoch 0
Average Train Loss 0.00382661 | step 3850 | Epoch 0
Average Train Loss 0.00417989 | step 3860 | Epoch 0
Average Train Loss 0.00359490 | step 3870 | Epoch 0
Average Train Loss 0.00361003 | step 3880 | Epoch 0
Average Train Loss 0.00359927 | step 3890 | Epoch 0
Average Train Loss 0.00360381 | step 3900 | Epoch 0
Average Train Loss 0.00371112 | step 3910 | Epoch 0
Average Train Loss 0.00369240 | step 3920 | Epoch 0
Average Train Loss 0.00392607 | step 3930 | Epoch 0
Average Train Loss 0.00421373 | step 3940 | Epoch 0
Average Train Loss 0.00374300 | step 3950 | Epoch 0
Average Train Loss 0.00429168 | step 3960 | Epoch 0
Average Train Loss 0.00414647 | step 3970 | Epoch 0
Average Train Loss 0.00369542 | step 3980 | Epoch 0
Average Train Loss 0.00356033 | step 3990 | Epoch 0
Average Train Loss 0.00363208 | step 4000 | Epoch 0
Average Validation Loss 0.00370649 | step 4000 | Epoch 0
Average Train Loss 0.00351264 | step 4010 | Epoch 0
Average Train Loss 0.00343959 | step 4020 | Epoch 0
Average Train Loss 0.00354024 | step 4030 | Epoch 0
Average Train Loss 0.00347949 | step 4040 | Epoch 0
Average Train Loss 0.00357962 | step 4050 | Epoch 0
Average Train Loss 0.00405377 | step 4060 | Epoch 0
Average Train Loss 0.00384385 | step 4070 | Epoch 0
Average Train Loss 0.00418510 | step 4080 | Epoch 0
Average Train Loss 0.00378490 | step 4090 | Epoch 0
Average Train Loss 0.00383673 | step 4100 | Epoch 0
Average Train Loss 0.00380475 | step 4110 | Epoch 0
Average Train Loss 0.00378315 | step 4120 | Epoch 0
Average Train Loss 0.00351890 | step 4130 | Epoch 0
Average Train Loss 0.00370423 | step 4140 | Epoch 0
Average Train Loss 0.00387410 | step 4150 | Epoch 0
Average Train Loss 0.00390729 | step 4160 | Epoch 0
Average Train Loss 0.00356104 | step 4170 | Epoch 0
Average Train Loss 0.00381519 | step 4180 | Epoch 0
Average Train Loss 0.00401025 | step 4190 | Epoch 0
Average Train Loss 0.00327593 | step 4200 | Epoch 0
Average Train Loss 0.00360251 | step 4210 | Epoch 0
Average Train Loss 0.00359355 | step 4220 | Epoch 0
Average Train Loss 0.00350981 | step 4230 | Epoch 0
Average Train Loss 0.00396499 | step 4240 | Epoch 0
Average Train Loss 0.00389463 | step 4250 | Epoch 0
Average Train Loss 0.00374309 | step 4260 | Epoch 0
Average Train Loss 0.00350134 | step 4270 | Epoch 0
Average Train Loss 0.00398182 | step 4280 | Epoch 0
Average Train Loss 0.00378842 | step 4290 | Epoch 0
Average Train Loss 0.00374060 | step 4300 | Epoch 0
Average Train Loss 0.00381991 | step 4310 | Epoch 0
Average Train Loss 0.00356127 | step 4320 | Epoch 0
Average Train Loss 0.00352337 | step 4330 | Epoch 0
Average Train Loss 0.00367712 | step 4340 | Epoch 0
Average Train Loss 0.00364569 | step 4350 | Epoch 0
Average Train Loss 0.00374148 | step 4360 | Epoch 0
Average Train Loss 0.00353675 | step 4370 | Epoch 0
Average Train Loss 0.00363239 | step 4380 | Epoch 0
Average Train Loss 0.00362267 | step 4390 | Epoch 0
Average Train Loss 0.00416720 | step 4400 | Epoch 0
Average Train Loss 0.00357145 | step 4410 | Epoch 0
Average Train Loss 0.00397290 | step 4420 | Epoch 0
Average Train Loss 0.00332521 | step 4430 | Epoch 0
Average Train Loss 0.00388204 | step 4440 | Epoch 0
Average Train Loss 0.00385764 | step 4450 | Epoch 0
Average Train Loss 0.00334647 | step 4460 | Epoch 0
Average Train Loss 0.00373741 | step 4470 | Epoch 0
Average Train Loss 0.00371818 | step 4480 | Epoch 0
Average Train Loss 0.00361209 | step 4490 | Epoch 0
Average Train Loss 0.00378314 | step 4500 | Epoch 0
Average Train Loss 0.00366154 | step 4510 | Epoch 0
Average Train Loss 0.00343669 | step 4520 | Epoch 0
Average Train Loss 0.00344338 | step 4530 | Epoch 0
Average Train Loss 0.00384196 | step 4540 | Epoch 0
Average Train Loss 0.00372394 | step 4550 | Epoch 0
Average Train Loss 0.00350490 | step 4560 | Epoch 0
Average Train Loss 0.00355194 | step 4570 | Epoch 0
Average Train Loss 0.00366280 | step 4580 | Epoch 0
Average Train Loss 0.00374464 | step 4590 | Epoch 0
Average Train Loss 0.00374137 | step 4600 | Epoch 0
Average Train Loss 0.00370274 | step 4610 | Epoch 0
Average Train Loss 0.00360636 | step 4620 | Epoch 0
Average Train Loss 0.00359120 | step 4630 | Epoch 0
Average Train Loss 0.00347078 | step 4640 | Epoch 0
Average Train Loss 0.00387987 | step 4650 | Epoch 0
Average Train Loss 0.00351989 | step 4660 | Epoch 0
Average Train Loss 0.00370389 | step 4670 | Epoch 0
Average Train Loss 0.00373818 | step 4680 | Epoch 0
Average Train Loss 0.00370796 | step 4690 | Epoch 0
Average Train Loss 0.00346118 | step 4700 | Epoch 0
Average Train Loss 0.00350291 | step 4710 | Epoch 0
Average Train Loss 0.00371035 | step 4720 | Epoch 0
Average Train Loss 0.00346980 | step 4730 | Epoch 0
Average Train Loss 0.00355710 | step 4740 | Epoch 0
Average Train Loss 0.00347054 | step 4750 | Epoch 0
Average Train Loss 0.00349488 | step 4760 | Epoch 0
Average Train Loss 0.00369787 | step 4770 | Epoch 0
Average Train Loss 0.00330810 | step 4780 | Epoch 0
Average Train Loss 0.00347009 | step 4790 | Epoch 0
Average Train Loss 0.00368381 | step 4800 | Epoch 0
Average Train Loss 0.00387230 | step 4810 | Epoch 0
Average Train Loss 0.00378354 | step 4820 | Epoch 0
Average Train Loss 0.00353613 | step 4830 | Epoch 0
Average Train Loss 0.00338250 | step 4840 | Epoch 0
Average Train Loss 0.00333858 | step 4850 | Epoch 0
Average Train Loss 0.00352880 | step 4860 | Epoch 0
Average Train Loss 0.00324655 | step 4870 | Epoch 0
Average Train Loss 0.00324885 | step 4880 | Epoch 0
Average Train Loss 0.00395511 | step 4890 | Epoch 0
Average Train Loss 0.00354303 | step 4900 | Epoch 0
Average Train Loss 0.00344793 | step 4910 | Epoch 0
Average Train Loss 0.00377625 | step 4920 | Epoch 0
Average Train Loss 0.00380311 | step 4930 | Epoch 0
Average Train Loss 0.00345703 | step 4940 | Epoch 0
Average Train Loss 0.00337129 | step 4950 | Epoch 0
Average Train Loss 0.00337519 | step 4960 | Epoch 0
Average Train Loss 0.00347321 | step 4970 | Epoch 0
Average Train Loss 0.00364185 | step 4980 | Epoch 0
Average Train Loss 0.00360293 | step 4990 | Epoch 0
Average Train Loss 0.00336400 | step 5000 | Epoch 0
Average Validation Loss 0.00344966 | step 5000 | Epoch 0
Average Train Loss 0.00326852 | step 5010 | Epoch 0
Average Train Loss 0.00371765 | step 5020 | Epoch 0
Average Train Loss 0.00347994 | step 5030 | Epoch 0
Average Train Loss 0.00342391 | step 5040 | Epoch 0
Average Train Loss 0.00345196 | step 5050 | Epoch 0
Average Train Loss 0.00382363 | step 5060 | Epoch 0
Average Train Loss 0.00391740 | step 5070 | Epoch 0
Average Train Loss 0.00343996 | step 5080 | Epoch 0
Average Train Loss 0.00360402 | step 5090 | Epoch 0
Average Train Loss 0.00338581 | step 5100 | Epoch 0
Average Train Loss 0.00360470 | step 5110 | Epoch 0
Average Train Loss 0.00354100 | step 5120 | Epoch 0
Average Train Loss 0.00346751 | step 5130 | Epoch 0
Average Train Loss 0.00344662 | step 5140 | Epoch 0
Average Train Loss 0.00356124 | step 5150 | Epoch 0
Average Train Loss 0.00339166 | step 5160 | Epoch 0
Average Train Loss 0.00342982 | step 5170 | Epoch 0
Average Train Loss 0.00347634 | step 5180 | Epoch 0
Average Train Loss 0.00404410 | step 5190 | Epoch 0
Average Train Loss 0.00404904 | step 5200 | Epoch 0
Average Train Loss 0.00392216 | step 5210 | Epoch 0
Average Train Loss 0.00385779 | step 5220 | Epoch 0
Average Train Loss 0.00356293 | step 5230 | Epoch 0
Average Train Loss 0.00398757 | step 5240 | Epoch 0
Average Train Loss 0.00357668 | step 5250 | Epoch 0
Average Train Loss 0.00345597 | step 5260 | Epoch 0
Average Train Loss 0.00380592 | step 5270 | Epoch 0
Average Train Loss 0.00349575 | step 5280 | Epoch 0
Average Train Loss 0.00391511 | step 5290 | Epoch 0
Average Train Loss 0.00344229 | step 5300 | Epoch 0
Average Train Loss 0.00364873 | step 5310 | Epoch 0
Average Train Loss 0.00331697 | step 5320 | Epoch 0
Average Train Loss 0.00345248 | step 5330 | Epoch 0
Average Train Loss 0.00360265 | step 5340 | Epoch 0
Average Train Loss 0.00370651 | step 5350 | Epoch 0
Average Train Loss 0.00394750 | step 5360 | Epoch 0
Average Train Loss 0.00353697 | step 5370 | Epoch 0
Average Train Loss 0.00326725 | step 5380 | Epoch 0
Average Train Loss 0.00353492 | step 5390 | Epoch 0
Average Train Loss 0.00381521 | step 5400 | Epoch 0
Average Train Loss 0.00391935 | step 5410 | Epoch 0
Average Train Loss 0.00370273 | step 5420 | Epoch 0
Average Train Loss 0.00380953 | step 5430 | Epoch 0
Average Train Loss 0.00352697 | step 5440 | Epoch 0
Average Train Loss 0.00365399 | step 5450 | Epoch 0
Average Train Loss 0.00362234 | step 5460 | Epoch 0
Average Train Loss 0.00381552 | step 5470 | Epoch 0
Average Train Loss 0.00336853 | step 5480 | Epoch 0
Average Train Loss 0.00327684 | step 5490 | Epoch 0
Average Train Loss 0.00359974 | step 5500 | Epoch 0
Average Train Loss 0.00332555 | step 5510 | Epoch 0
Average Train Loss 0.00320565 | step 5520 | Epoch 0
Average Train Loss 0.00342411 | step 5530 | Epoch 0
Average Train Loss 0.00365581 | step 5540 | Epoch 0
Average Train Loss 0.00332168 | step 5550 | Epoch 0
Average Train Loss 0.00353257 | step 5560 | Epoch 0
Average Train Loss 0.00352937 | step 5570 | Epoch 0
Average Train Loss 0.00339828 | step 5580 | Epoch 0
Average Train Loss 0.00339304 | step 5590 | Epoch 0
Average Train Loss 0.00347341 | step 5600 | Epoch 0
Average Train Loss 0.00325968 | step 5610 | Epoch 0
Average Train Loss 0.00345008 | step 5620 | Epoch 0
Average Train Loss 0.00340327 | step 5630 | Epoch 0
Average Train Loss 0.00361149 | step 5640 | Epoch 0
Average Train Loss 0.00320394 | step 5650 | Epoch 0
Average Train Loss 0.00330182 | step 5660 | Epoch 0
Average Train Loss 0.00317683 | step 5670 | Epoch 0
Average Train Loss 0.00328567 | step 5680 | Epoch 0
Average Train Loss 0.00333786 | step 5690 | Epoch 0
Average Train Loss 0.00328733 | step 5700 | Epoch 0
Average Train Loss 0.00332022 | step 5710 | Epoch 0
Average Train Loss 0.00389535 | step 5720 | Epoch 0
Average Train Loss 0.00361476 | step 5730 | Epoch 0
Average Train Loss 0.00307353 | step 5740 | Epoch 0
Average Train Loss 0.00327645 | step 5750 | Epoch 0
Average Train Loss 0.00348814 | step 5760 | Epoch 0
Average Train Loss 0.00337536 | step 5770 | Epoch 0
Average Train Loss 0.00352703 | step 5780 | Epoch 0
Average Train Loss 0.00323336 | step 5790 | Epoch 0
Average Train Loss 0.00347550 | step 5800 | Epoch 0
Average Train Loss 0.00356926 | step 5810 | Epoch 0
Average Train Loss 0.00336134 | step 5820 | Epoch 0
Average Train Loss 0.00332548 | step 5830 | Epoch 0
Average Train Loss 0.00333355 | step 5840 | Epoch 0
Average Train Loss 0.00315007 | step 5850 | Epoch 0
Average Train Loss 0.00351489 | step 5860 | Epoch 0
Average Train Loss 0.00337393 | step 5870 | Epoch 0
Average Train Loss 0.00346534 | step 5880 | Epoch 0
Average Train Loss 0.00333580 | step 5890 | Epoch 0
Average Train Loss 0.00331312 | step 5900 | Epoch 0
Average Train Loss 0.00348311 | step 5910 | Epoch 0
Average Train Loss 0.00339928 | step 5920 | Epoch 0
Average Train Loss 0.00327014 | step 5930 | Epoch 0
Average Train Loss 0.00325453 | step 5940 | Epoch 0
Average Train Loss 0.00330328 | step 5950 | Epoch 0
Average Train Loss 0.00312509 | step 5960 | Epoch 0
Average Train Loss 0.00343376 | step 5970 | Epoch 0
Average Train Loss 0.00336075 | step 5980 | Epoch 0
Average Train Loss 0.00328784 | step 5990 | Epoch 0
Average Train Loss 0.00322466 | step 6000 | Epoch 0
Average Validation Loss 0.00331160 | step 6000 | Epoch 0
Average Train Loss 0.00331339 | step 6010 | Epoch 0
Average Train Loss 0.00348617 | step 6020 | Epoch 0
Average Train Loss 0.00363284 | step 6030 | Epoch 0
Average Train Loss 0.00355058 | step 6040 | Epoch 0
Average Train Loss 0.00344115 | step 6050 | Epoch 0
Average Train Loss 0.00333342 | step 6060 | Epoch 0
Average Train Loss 0.00325009 | step 6070 | Epoch 0
Average Train Loss 0.00359485 | step 6080 | Epoch 0
Average Train Loss 0.00329281 | step 6090 | Epoch 0
Average Train Loss 0.00305720 | step 6100 | Epoch 0
Average Train Loss 0.00296180 | step 6110 | Epoch 0
Average Train Loss 0.00344644 | step 6120 | Epoch 0
Average Train Loss 0.00339918 | step 6130 | Epoch 0
Average Train Loss 0.00308644 | step 6140 | Epoch 0
Average Train Loss 0.00326303 | step 6150 | Epoch 0
Average Train Loss 0.00329168 | step 6160 | Epoch 0
Average Train Loss 0.00329175 | step 6170 | Epoch 0
Average Train Loss 0.00320763 | step 6180 | Epoch 0
Average Train Loss 0.00348897 | step 6190 | Epoch 0
Average Train Loss 0.00330097 | step 6200 | Epoch 0
Average Train Loss 0.00328662 | step 6210 | Epoch 0
Average Train Loss 0.00304861 | step 6220 | Epoch 0
Average Train Loss 0.00321589 | step 6230 | Epoch 0
Average Train Loss 0.00317543 | step 6240 | Epoch 0
Average Train Loss 0.00332304 | step 6250 | Epoch 0
Average Train Loss 0.00313294 | step 6260 | Epoch 0
Average Train Loss 0.00342753 | step 6270 | Epoch 0
Average Train Loss 0.00336740 | step 6280 | Epoch 0
Average Train Loss 0.00356262 | step 6290 | Epoch 0
Average Train Loss 0.00324934 | step 6300 | Epoch 0
Average Train Loss 0.00323117 | step 6310 | Epoch 0
Average Train Loss 0.00325876 | step 6320 | Epoch 0
Average Train Loss 0.00324982 | step 6330 | Epoch 0
Average Train Loss 0.00289124 | step 6340 | Epoch 0
Average Train Loss 0.00311082 | step 6350 | Epoch 0
Average Train Loss 0.00342787 | step 6360 | Epoch 0
Average Train Loss 0.00351187 | step 6370 | Epoch 0
Average Train Loss 0.00351589 | step 6380 | Epoch 0
Average Train Loss 0.00337299 | step 6390 | Epoch 0
Average Train Loss 0.00365475 | step 6400 | Epoch 0
Average Train Loss 0.00317659 | step 6410 | Epoch 0
Average Train Loss 0.00319987 | step 6420 | Epoch 0
Average Train Loss 0.00381607 | step 6430 | Epoch 0
Average Train Loss 0.00344905 | step 6440 | Epoch 0
Average Train Loss 0.00351992 | step 6450 | Epoch 0
Average Train Loss 0.00357579 | step 6460 | Epoch 0
Average Train Loss 0.00307657 | step 6470 | Epoch 0
Average Train Loss 0.00328786 | step 6480 | Epoch 0
Average Train Loss 0.00328179 | step 6490 | Epoch 0
Average Train Loss 0.00357547 | step 6500 | Epoch 0
Average Train Loss 0.00329926 | step 6510 | Epoch 0
Average Train Loss 0.00316099 | step 6520 | Epoch 0
Average Train Loss 0.00313286 | step 6530 | Epoch 0
Average Train Loss 0.00313335 | step 6540 | Epoch 0
Average Train Loss 0.00329122 | step 6550 | Epoch 0
Average Train Loss 0.00340228 | step 6560 | Epoch 0
Average Train Loss 0.00315304 | step 6570 | Epoch 0
Average Train Loss 0.00317450 | step 6580 | Epoch 0
Average Train Loss 0.00344375 | step 6590 | Epoch 0
Average Train Loss 0.00305003 | step 6600 | Epoch 0
Average Train Loss 0.00343560 | step 6610 | Epoch 0
Average Train Loss 0.00308698 | step 6620 | Epoch 0
Average Train Loss 0.00308268 | step 6630 | Epoch 0
Average Train Loss 0.00346005 | step 6640 | Epoch 0
Average Train Loss 0.00347555 | step 6650 | Epoch 0
Average Train Loss 0.00329228 | step 6660 | Epoch 0
Average Train Loss 0.00314497 | step 6670 | Epoch 0
Average Train Loss 0.00318400 | step 6680 | Epoch 0
Average Train Loss 0.00331950 | step 6690 | Epoch 0
Average Train Loss 0.00322162 | step 6700 | Epoch 0
Average Train Loss 0.00304951 | step 6710 | Epoch 0
Average Train Loss 0.00322012 | step 6720 | Epoch 0
Average Train Loss 0.00333591 | step 6730 | Epoch 0
Average Train Loss 0.00320479 | step 6740 | Epoch 0
Average Train Loss 0.00338198 | step 6750 | Epoch 0
Average Train Loss 0.00347681 | step 6760 | Epoch 0
Average Train Loss 0.00291375 | step 6770 | Epoch 0
Average Train Loss 0.00313375 | step 6780 | Epoch 0
Average Train Loss 0.00309317 | step 6790 | Epoch 0
Average Train Loss 0.00339839 | step 6800 | Epoch 0
Average Train Loss 0.00311127 | step 6810 | Epoch 0
Average Train Loss 0.00345465 | step 6820 | Epoch 0
Average Train Loss 0.00346472 | step 6830 | Epoch 0
Average Train Loss 0.00316168 | step 6840 | Epoch 0
Average Train Loss 0.00319441 | step 6850 | Epoch 0
Average Train Loss 0.00346817 | step 6860 | Epoch 0
Average Train Loss 0.00311889 | step 6870 | Epoch 0
Average Train Loss 0.00367004 | step 6880 | Epoch 0
Average Train Loss 0.00357850 | step 6890 | Epoch 0
Average Train Loss 0.00306648 | step 6900 | Epoch 0
Average Train Loss 0.00307320 | step 6910 | Epoch 0
Average Train Loss 0.00329089 | step 6920 | Epoch 0
Average Train Loss 0.00326457 | step 6930 | Epoch 0
Average Train Loss 0.00336897 | step 6940 | Epoch 0
Average Train Loss 0.00321237 | step 6950 | Epoch 0
Average Train Loss 0.00321651 | step 6960 | Epoch 0
Average Train Loss 0.00319963 | step 6970 | Epoch 0
Average Train Loss 0.00337819 | step 6980 | Epoch 0
Average Train Loss 0.00347003 | step 6990 | Epoch 0
Average Train Loss 0.00311171 | step 7000 | Epoch 0
Average Validation Loss 0.00317794 | step 7000 | Epoch 0
Average Train Loss 0.00317854 | step 7010 | Epoch 0
Average Train Loss 0.00335064 | step 7020 | Epoch 0
